Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
539,03-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,121,NA
539,10-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,129,NA
539,13-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,131,NA
539,17-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,176,NA
539,20-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,188,NA
539,24-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,198,NA
539,26-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,201,NA
539,30-03-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,185,NA
539,01-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,15,208,NA
539,06-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,15,180,NA
539,10-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,166,NA
539,17-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,135,NA
539,21-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,140,NA
539,24-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,150,NA
539,27-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,141,NA
539,30-04-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,133,NA
539,04-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,137,NA
539,06-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,11,142,NA
539,13-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,126,NA
539,16-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,126,NA
539,18-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,121,NA
539,22-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,110,NA
539,26-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,111,NA
539,29-05-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,106,NA
539,02-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,106,NA
539,06-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,99,NA
539,09-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,12,108,NA
539,12-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,107,NA
539,16-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,114,NA
539,23-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,117,NA
539,26-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,115,NA
539,30-06-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,116,NA
539,03-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,117,NA
539,08-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,153,NA
539,10-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,122,NA
539,14-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,109,NA
539,17-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,117,NA
539,21-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",5,13,121,NA
539,24-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,130,NA
539,29-07-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,124,NA
539,01-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,124,NA
539,04-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,119,NA
539,07-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,121,NA
539,11-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,127,NA
539,14-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,125,NA
539,21-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,132,NA
539,25-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,125,NA
539,28-08-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,131,NA
539,01-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,126,NA
539,04-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,12,128,NA
539,08-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,130,NA
539,11-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,131,NA
539,14-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,129,NA
539,21-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,11,131,NA
539,24-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,131,NA
539,30-09-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,130,NA
539,06-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,129,NA
539,09-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,129,NA
539,13-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,130,NA
539,15-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,136,NA
539,17-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,137,NA
539,20-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,16,133,NA
539,23-10-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,12,129,NA
539,03-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,138,NA
539,05-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,133,NA
539,06-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,133,NA
539,09-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,133,NA
539,11-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",12,18,141,NA
539,13-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,124,NA
539,17-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,17,112,NA
539,20-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,113,NA
539,23-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,17,115,NA
539,26-11-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,17,114,NA
539,01-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,116,NA
539,04-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,119,NA
539,08-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,120,NA
539,10-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,16,119,NA
539,14-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,104,NA
539,18-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,16,108,NA
539,22-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,108,NA
539,29-12-15,Assam,Golaghat,"Golaghat Office Building, Golaghat",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,16,110,NA
541,01-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,63,NA
541,02-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,65,NA
541,03-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,12,63,NA
541,05-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,67,NA
541,06-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,79,NA
541,07-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,68,NA
541,08-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,72,NA
541,09-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,72,NA
541,12-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,66,NA
541,13-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,66,NA
541,17-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,59,NA
541,19-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,67,NA
541,20-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,64,NA
541,21-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,65,NA
541,22-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,66,NA
541,27-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,60,NA
541,28-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,61,NA
541,29-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,70,NA
541,30-01-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,64,NA
541,02-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,102,NA
541,04-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,95,NA
541,05-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,61,NA
541,06-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,69,NA
541,07-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",9,14,69,NA
541,09-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,79,NA
541,10-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,83,NA
541,11-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,14,80,NA
541,12-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",8,13,92,NA
541,13-02-15,Assam,Guwahati,"Near Pragjyotish College, Santipur, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,110,NA
